"","wunifrac.PC.1","wunifrac.PC.2","wunifrac.PC.3","wunifrac.PC.4"
"L3.Bacterial.motility.proteins",-1.53821321716569e-07,-1.43802890888125e-07,-4.5579479939077e-08,7.08008837984561e-09
"L3.Bacterial.secretion.system",-2.20219362011505e-07,-2.10496176932458e-07,-1.13219623941573e-07,-2.53586941996886e-08
"L3.Bacterial.toxins",-3.28942632333489e-07,-1.12947795215354e-06,-1.7708350867621e-07,1.44804080826036e-07
"L3.Basal.transcription.factors",0.000108747457905219,-4.46305678237018e-06,-3.77612217547077e-05,-2.79578231831573e-05
"L3.Base.excision.repair",-3.47169773454325e-07,-3.09695937617617e-07,-8.84926749698868e-08,3.09736382636369e-08
"L3.Benzoate.degradation",-1.03231722810828e-06,-7.01917968664589e-07,-1.71855139467011e-07,-2.56288555271171e-07
"L3.Betalain.biosynthesis",-0.000351838026442072,-0.00268940636624757,0.00107183357480522,0.00193512246475743
"L3.Bile.secretion",-0.641820018136635,0.137264288606461,0.09113843669017,0.032029738911485
"L3.Biosynthesis.and.biodegradation.of.secondary.metabolites",-7.884750318071e-07,-2.32834877844171e-06,-5.09841225800525e-07,-7.25779819595423e-08
"L3.Biosynthesis.of.12...14..and.16.membered.macrolides",NA,NA,NA,NA
"L3.Biosynthesis.of.ansamycins",-1.04792884026843e-06,-1.24532798571093e-06,-1.8958262052072e-07,1.62399111954009e-07
"L3.Biosynthesis.of.siderophore.group.nonribosomal.peptides",5.82236647161808e-06,3.16510389859329e-06,1.54058462011199e-06,2.74066322091581e-06
"L3.Biosynthesis.of.type.II.polyketide.backbone",NA,NA,NA,NA
"L3.Biosynthesis.of.type.II.polyketide.products",-0.00086470062246409,-0.00311610483548139,0.00097474148043076,0.00177938131967992
"L3.Biosynthesis.of.unsaturated.fatty.acids",-1.71562128721111e-06,-1.53666596240224e-06,-4.27171241731204e-07,2.12711962562418e-07
"L3.Biosynthesis.of.vancomycin.group.antibiotics",-6.12472327982371e-07,-1.02914416984832e-06,-4.54912192017759e-07,3.15880479556079e-07
"L3.Biotin.metabolism",-6.51507069933833e-07,-6.55786641354993e-07,-1.85602665588754e-07,3.55809794620054e-07
"L3.Bisphenol.degradation",-3.82100538460836e-07,-1.12760515549516e-06,-3.65040818764615e-07,1.13292689792137e-07
"L3.Bladder.cancer",-0.000297631370429483,-0.000484562698106233,-1.90564297092554e-05,0.000175480266716414
"L3.Butanoate.metabolism",-2.49542642728118e-07,-2.01162497204419e-07,-8.6055773380627e-08,-5.97683718331419e-08
"L3.Butirosin.and.neomycin.biosynthesis",3.48528191482755e-07,-1.09747306076456e-06,-7.69654166742376e-07,6.03271172533274e-08
"L3.C5.Branched.dibasic.acid.metabolism",-5.76558049873485e-07,-4.23338091482616e-07,-1.23334412899064e-07,6.46125322839755e-08
"L3.CAM.ligands",NA,NA,NA,NA
"L3.Caffeine.metabolism",-0.000385160670257396,3.80084908567577e-05,2.08804711248231e-05,-1.83802644733598e-05
"L3.Calcium.signaling.pathway",-0.00284043383611825,-0.000381224814994365,-0.00123168328301221,-0.00176243372296903
"L3.Caprolactam.degradation",-2.88680854417662e-05,-1.62541692868264e-05,-5.19645389883531e-06,7.7263597436973e-06
"L3.Carbohydrate.digestion.and.absorption",-9.85503412694808e-06,3.19815178551617e-06,-5.10815589932546e-06,6.28227001141581e-06
"L3.Carbohydrate.metabolism",-1.41768762949941e-07,-4.20948127496795e-07,-3.67514681609473e-07,1.53353468325076e-07
"L3.Carbon.fixation.in.photosynthetic.organisms",-8.98492033226087e-08,-1.7004163792487e-07,-5.60119243463982e-08,4.80548746593033e-09
"L3.Carbon.fixation.pathways.in.prokaryotes",-3.80241911934377e-08,-8.20118319924124e-08,-6.27199206722869e-08,-1.76990447348247e-08
"L3.Cardiac.muscle.contraction",7.15890523607462e-06,-3.736205270865e-07,-6.61074499665703e-06,-5.08288740854741e-06
"L3.Carotenoid.biosynthesis",-0.000165541118879467,2.87367330744609e-05,3.94519407935803e-06,1.02707618079618e-05
"L3.Cell.cycle",NA,NA,NA,NA
"L3.Cell.cycle...Caulobacter",-2.62497950420187e-07,-2.41437736317045e-07,-8.55445657845691e-08,7.77795566530514e-09
"L3.Cell.cycle...yeast",NA,NA,NA,NA
"L3.Cell.division",-1.11188293249866e-06,-1.56960988183603e-06,-3.64233158941593e-07,4.75212652339344e-07
"L3.Cell.motility.and.secretion",-3.73828958499513e-07,-5.45155898565727e-07,-3.59816941466379e-07,3.02601619393024e-07
"L3.Cellular.antigens",1.14493304303581e-05,4.93608245145091e-06,1.90553694375383e-07,-1.50358080867016e-06
"L3.Chagas.disease..American.trypanosomiasis.",-0.000184624010391678,-0.000115960496268266,-5.05002627372362e-05,4.78419942682512e-05
"L3.Chaperones.and.folding.catalysts",-2.0897916289225e-08,-9.77003967057935e-08,-4.7845551063548e-08,-8.1553937742052e-09
"L3.Chloroalkane.and.chloroalkene.degradation",-1.42961671452903e-06,-6.88020811018866e-07,-1.84277133224065e-07,1.76476581373747e-07
"L3.Chlorocyclohexane.and.chlorobenzene.degradation",-2.87029014487723e-05,-8.89643660816768e-06,-6.6262139956447e-07,5.67123251237462e-06
"L3.Cholinergic.synapse",NA,NA,NA,NA
"L3.Chromosome",-7.41777682520489e-08,-8.37759630701792e-08,-2.88676320603852e-08,-1.64601432824255e-09
"L3.Chronic.myeloid.leukemia",NA,NA,NA,NA
"L3.Circadian.rhythm...plant",-0.000388246349321709,3.72138825984247e-05,2.08647620518877e-05,-1.86755846382675e-05
"L3.Citrate.cycle..TCA.cycle.",8.41940326537264e-08,-4.89232586052789e-08,-1.40069469606497e-07,-1.29556849164875e-08
"L3.Clavulanic.acid.biosynthesis",-0.207815404960867,-0.174874157190645,-0.0185333878178425,-0.0314727154268975
"L3.Colorectal.cancer",2.26742488632161e-05,-4.95185242852678e-07,-1.89304222122299e-05,-1.54343501078622e-05
"L3.Complement.and.coagulation.cascades",NA,NA,NA,NA
"L3.Cyanoamino.acid.metabolism",-9.31472382997025e-08,-1.74405809624805e-07,-1.72530305355884e-07,1.06017216515459e-07
"L3.Cysteine.and.methionine.metabolism",-1.56781540945402e-07,-1.50367792915058e-07,-4.74968568043499e-08,8.90388767932218e-09
"L3.Cytochrome.P450",NA,NA,NA,NA
"L3.Cytokine.receptors",NA,NA,NA,NA
"L3.Cytokine.cytokine.receptor.interaction",NA,NA,NA,NA
"L3.Cytoskeleton.proteins",-3.15224564490859e-07,-3.522267133945e-07,-9.21225521644506e-08,-4.60688266241046e-08
"L3.Cytosolic.DNA.sensing.pathway",NA,NA,NA,NA
"L3.D.Alanine.metabolism",-1.9459762927346e-06,-1.33606870657629e-06,-3.87628056468126e-07,-2.92702956110515e-07
"L3.D.Arginine.and.D.ornithine.metabolism",-5.19756763272968e-05,-1.23346421212769e-05,3.62719369646669e-07,1.59190930548816e-05
"L3.D.Glutamine.and.D.glutamate.metabolism",-3.03777545983574e-07,-8.25900297449665e-07,-3.9106904501151e-07,-1.16273285055151e-07
"L3.DNA.repair.and.recombination.proteins",-5.35804555302329e-08,-4.59479214837542e-08,-1.66688433670983e-08,-8.29353597011669e-10
"L3.DNA.replication",-1.84592608306637e-07,-1.74580878667347e-07,-6.65788064846113e-08,-9.86302231360212e-09
"L3.DNA.replication.proteins",-7.93700149046067e-08,-9.93523627292324e-08,-3.19567214897456e-08,-1.31580578505355e-08
"L3.Dilated.cardiomyopathy..DCM.",NA,NA,NA,NA
"L3.Dioxin.degradation",-3.09978196743036e-06,-2.63756389849274e-06,-7.2972693726448e-07,-8.41803966678918e-08
"L3.Drug.metabolism...cytochrome.P450",9.8304824854481e-07,-8.74343614136945e-08,-4.7078990664104e-06,-1.19439223922851e-06
"L3.Drug.metabolism...other.enzymes",-2.51160016067231e-07,-2.50560615446039e-07,-6.07125759781954e-08,-7.42769452382173e-08
"L3.ECM.receptor.interaction",NA,NA,NA,NA
"L3.Electron.transfer.carriers",-1.67810990254249e-05,-6.27385775053365e-06,-1.80742341882492e-06,3.14327542496856e-06
"L3.Endocrine.and.other.factor.regulated.calcium.reabsorption",NA,NA,NA,NA
"L3.Endocytosis",-0.123678073900934,-0.082636636863737,-0.0558351952321656,-0.0278813195994594
"L3.Energy.metabolism",-7.36971354569486e-08,-9.43288056494913e-08,-5.17350285833079e-08,-2.21286691711146e-08
"L3.Epithelial.cell.signaling.in.Helicobacter.pylori.infection",-1.91221906644158e-06,-1.62258946151112e-06,-3.0719556486379e-07,1.91047689567914e-07
"L3.ErbB.signaling.pathway",NA,NA,NA,NA
"L3.Ether.lipid.metabolism",-9.08095007793277e-05,-1.15960167510625e-05,-9.37645446541848e-07,3.95416614592753e-05
"L3.Ethylbenzene.degradation",2.92694876390927e-06,6.10699698117529e-07,-6.17606484014934e-07,-2.17905658285619e-06
"L3.Fat.digestion.and.absorption",NA,NA,NA,NA
"L3.Fatty.acid.biosynthesis",-1.92262370472599e-07,-2.3683374091651e-07,-1.32051810354562e-07,-3.49012996464096e-08
"L3.Fatty.acid.elongation.in.mitochondria",-0.000383261477180741,3.82815457036457e-05,2.09075728340269e-05,-1.83168289214523e-05
"L3.Fatty.acid.metabolism",-9.06380229676581e-07,-6.06228731768041e-07,-2.11741055396506e-07,-1.4516993195117e-07
"L3.Fc.epsilon.RI.signaling.pathway",NA,NA,NA,NA
"L3.Fc.gamma.R.mediated.phagocytosis",-0.123678073900934,-0.082636636863737,-0.0558351952321656,-0.0278813195994594
"L3.Flagellar.assembly",-1.93217864060287e-07,-3.22517325225699e-07,-1.10775423760244e-07,1.54343092430401e-08
"L3.Flavone.and.flavonol.biosynthesis",-1.28842391314986e-05,5.73237913160024e-06,3.59886208818558e-07,6.89945201651757e-07
"L3.Flavonoid.biosynthesis",-7.60562078514288e-05,-2.29937561781783e-05,-1.25255148542341e-05,7.92957858076928e-06
"L3.Fluorobenzoate.degradation",-0.000222285070525878,-0.000147647709299308,1.06015527924602e-05,5.35996818790549e-05
"L3.Focal.adhesion",NA,NA,NA,NA
"L3.Folate.biosynthesis",-1.99484168506911e-07,-2.72951545530009e-07,-1.08055514864712e-07,6.59661385023569e-08
"L3.Fructose.and.mannose.metabolism",-6.8980602929913e-08,-1.16531080032662e-07,-2.3348659314681e-08,2.92506766967009e-08
"L3.Function.unknown",-9.13273044764069e-08,-1.12819929350691e-07,-4.83633917374578e-08,2.67521894456897e-08
"L3.G.protein.coupled.receptors",-0.0172494692065577,-0.017140072320476,-0.00154601216196332,0.00557399750950748
"L3.GTP.binding.proteins",NA,NA,NA,NA
"L3.Galactose.metabolism",8.55952583328323e-09,-1.1349838087807e-07,-6.34956331836204e-08,2.71199402436742e-08
"L3.Gastric.acid.secretion",NA,NA,NA,NA
"L3.General.function.prediction.only",-2.96029634575931e-08,-3.3341452457336e-08,-1.14916072641314e-08,2.58752730104637e-09
"L3.Geraniol.degradation",1.69069773773144e-05,3.18805042366058e-06,-9.66399551592359e-07,1.3520238818293e-06
"L3.Germination",-4.54918109084782e-06,-3.7014506989317e-06,-4.38084704721052e-07,5.06508327286618e-07
"L3.Glioma",NA,NA,NA,NA
"L3.Glutamatergic.synapse",1.22261129765668e-06,-9.3850510112597e-07,-4.20648504316102e-07,-3.01112020609276e-07
"L3.Glutathione.metabolism",-3.59374519069503e-08,-2.04976915342682e-07,-3.22304879681812e-07,-2.49129668798762e-07
"L3.Glycan.bindng.proteins",NA,NA,NA,NA
"L3.Glycan.biosynthesis.and.metabolism",6.12354933088489e-06,1.93518627901725e-06,-4.66016080427287e-06,7.19401111786023e-07
"L3.Glycerolipid.metabolism",-4.40158615277043e-07,-3.60281083766501e-07,-1.39147599647785e-07,6.47700301715485e-08
"L3.Glycerophospholipid.metabolism",-2.502473714349e-07,-2.54225824963073e-07,-8.20270377716632e-08,1.39866542523125e-08
"L3.Glycine..serine.and.threonine.metabolism",-1.90974522165893e-07,-1.3443622935693e-07,-3.56934627735017e-08,5.58191948727773e-09
"L3.Glycolysis...Gluconeogenesis",-1.05220690179666e-07,-1.16995330801201e-07,-3.42666405014838e-08,-1.75538080345117e-09
"L3.Glycosaminoglycan.biosynthesis...chondroitin.sulfate",-0.00386522823303638,-0.00121624210719194,-0.00422210306666598,-0.00115335117080958
"L3.Glycosaminoglycan.degradation",5.93616705308368e-06,1.69812947475024e-06,5.84710392037881e-08,-2.19259166251305e-07
"L3.Glycosphingolipid.biosynthesis...ganglio.series",8.19316317625808e-06,2.21654009133756e-06,1.85161981143001e-07,-3.36378170090135e-07
"L3.Glycosphingolipid.biosynthesis...globo.series",3.60389432265764e-06,4.22682023003064e-07,-2.9658486793147e-07,9.38111557685407e-08
"L3.Glycosphingolipid.biosynthesis...lacto.and.neolacto.series",0.000279550054486389,2.95413576459555e-06,2.93757534386113e-05,4.86915909380188e-05
"L3.Glycosylphosphatidylinositol.GPI..anchor.biosynthesis",NA,NA,NA,NA
"L3.Glycosyltransferases",-2.23502652579755e-07,-3.12487951977124e-07,-1.53427453552488e-07,9.31559253612195e-08
"L3.Glyoxylate.and.dicarboxylate.metabolism",-2.08818224587651e-07,-2.36133341511481e-07,-7.09367033179716e-08,2.75845542898278e-08
"L3.GnRH.signaling.pathway",-0.123678073900934,-0.082636636863737,-0.0558351952321656,-0.0278813195994594
"L3.Hedgehog.signaling.pathway",NA,NA,NA,NA
"L3.Hematopoietic.cell.lineage",NA,NA,NA,NA
"L3.Hepatitis.C",NA,NA,NA,NA
"L3.Histidine.metabolism",-7.8153631297224e-08,-1.33238241555963e-07,-7.2402944176258e-08,-8.41129681699831e-09
"L3.Homologous.recombination",-1.22178125921849e-07,-1.26826851717346e-07,-5.31655844113423e-08,-1.14812328939576e-08
"L3.Huntington.s.disease",-3.25916538749426e-06,3.33458877672641e-06,-2.26974856386218e-06,1.11423362596458e-07
"L3.Hypertrophic.cardiomyopathy..HCM.",-0.0127159960573393,-0.00335053875461776,-0.0164958686770507,-0.005063207373115
"L3.Indole.alkaloid.biosynthesis",NA,NA,NA,NA
"L3.Influenza.A",2.26742488632161e-05,-4.95185242852679e-07,-1.89304222122299e-05,-1.54343501078622e-05
"L3.Inorganic.ion.transport.and.metabolism",3.476642217272e-07,-4.68584040491312e-07,-3.50750031850567e-07,2.85600940202905e-07
"L3.Inositol.phosphate.metabolism",-3.68250422920603e-07,-5.9324076459647e-07,-3.73057275563633e-07,-3.83795553262998e-08
"L3.Insulin.signaling.pathway",2.39566486662275e-07,-1.06064680654761e-06,-7.27933723212115e-07,-7.92047453528921e-08
"L3.Ion.channels",-9.61784750837878e-06,-5.42418431330368e-06,-2.78897930714362e-06,7.15234532487878e-06
"L3.Isoflavonoid.biosynthesis",0.0372888853471781,-0.00580677426433894,-0.0704093139546594,-0.0451931111834344
"L3.Isoquinoline.alkaloid.biosynthesis",-1.45841246987087e-07,-1.04625324991361e-06,-2.29116653713482e-07,-4.00925582232158e-07
"L3.Leishmaniasis",NA,NA,NA,NA
"L3.Leukocyte.transendothelial.migration",NA,NA,NA,NA
"L3.Limonene.and.pinene.degradation",-3.65082102124368e-06,-1.31528057817194e-06,-4.79599106360355e-07,-3.23819602840002e-07
"L3.Linoleic.acid.metabolism",1.53100396973059e-07,-1.32987593462702e-06,-5.99853393047615e-07,2.87495525483051e-07
"L3.Lipid.biosynthesis.proteins",-7.89124142342865e-08,-1.47747033765331e-07,-1.13963545070223e-07,-2.68028397454639e-08
"L3.Lipid.metabolism",-9.96734623247296e-07,-1.17714937762761e-06,-4.06144704802095e-07,9.09440667835052e-08
"L3.Lipoic.acid.metabolism",1.08815737305407e-05,5.30965720404329e-06,-7.04183589384742e-07,2.4278172141442e-07
"L3.Lipopolysaccharide.biosynthesis",9.02919731756961e-07,7.88290952519642e-07,-2.16190952860819e-07,2.12979548215099e-07
"L3.Lipopolysaccharide.biosynthesis.proteins",6.10255054052029e-07,3.79082210942849e-07,-1.4911412185888e-07,1.21973238746316e-07
"L3.Long.term.depression",NA,NA,NA,NA
"L3.Long.term.potentiation",NA,NA,NA,NA
"L3.Lysine.biosynthesis",-1.95791866894477e-07,-1.5679191921665e-07,-3.96241771679129e-08,4.62044944633166e-09
"L3.Lysine.degradation",-2.22718622564521e-06,-1.0789473252091e-06,-3.76666670366469e-07,-1.02066493441696e-07
"L3.Lysosome",3.50251558169518e-06,1.20105820368324e-06,-2.50430676007728e-08,-9.62834523051886e-08
"L3.MAPK.signaling.pathway",NA,NA,NA,NA
"L3.MAPK.signaling.pathway...yeast",2.31999818288972e-06,-4.48687000998105e-07,6.74350873491965e-08,1.09168279739199e-07
"L3.Measles",NA,NA,NA,NA
"L3.Meiosis...yeast",-7.01494582818737e-06,-5.89438994234079e-06,-1.79762108225792e-05,6.01585032612608e-06
"L3.Melanogenesis",-0.000351838026442071,-0.00268940636624757,0.00107183357480522,0.00193512246475743
"L3.Membrane.and.intracellular.structural.molecules",6.88627297867135e-07,3.15150047791914e-08,-1.08123539939162e-07,3.8699386406456e-08
"L3.Metabolism.of.cofactors.and.vitamins",-1.9478079630037e-06,-1.37741962028707e-06,-4.53209974657913e-07,6.260123035974e-07
"L3.Metabolism.of.xenobiotics.by.cytochrome.P450",1.24563628386642e-06,-3.35096398206583e-08,-4.74986762451423e-06,-1.26050420874362e-06
"L3.Methane.metabolism",-1.29671978480606e-07,-1.09388546050263e-07,-2.22363472466661e-08,7.35994014579574e-09
"L3.Mineral.absorption",8.3655838026552e-06,-2.59078339182428e-05,2.89339595523316e-06,2.98226351324498e-05
"L3.Mismatch.repair",-1.61771658556635e-07,-1.57151271418488e-07,-5.37853037761688e-08,-2.71470063818912e-09
"L3.N.Glycan.biosynthesis",-6.61412916672318e-06,5.86166056427232e-08,1.47540146396534e-06,4.37291670568137e-06
"L3.NOD.like.receptor.signaling.pathway",2.15413403699936e-06,-1.50402482398106e-06,-8.91664614369564e-07,-7.82779731504521e-07
"L3.Naphthalene.degradation",-1.97495372592144e-07,-4.50169883676383e-07,-3.26641968171989e-07,-3.30416012658555e-07
"L3.Neuroactive.ligand.receptor.interaction",NA,NA,NA,NA
"L3.Neurotrophin.signaling.pathway",NA,NA,NA,NA
"L3.Nicotinate.and.nicotinamide.metabolism",-2.76478393813438e-07,-2.68168468731306e-07,-1.2284140424787e-07,1.38510379150324e-08
"L3.Nitrogen.metabolism",-1.55584191814594e-07,-1.33651997870379e-07,-6.08981167922592e-08,3.62242611267459e-08
"L3.Nitrotoluene.degradation",-2.40838569916963e-06,-1.50572504590884e-06,-2.5756618300312e-07,2.57669955425924e-07
"L3.Non.homologous.end.joining",-1.83736564603102e-05,-1.6515350880123e-05,-5.21746786077273e-06,1.89352979127954e-05
"L3.Notch.signaling.pathway",NA,NA,NA,NA
"L3.Novobiocin.biosynthesis",-1.04698057956967e-06,-9.64858115344688e-07,-3.2513848898432e-07,-5.26076711958208e-08
"L3.Nucleotide.excision.repair",-3.62300561282028e-07,-3.42896559870194e-07,-1.3515539687341e-07,1.94552903892998e-08
"L3.Nucleotide.metabolism",-5.45485293373016e-06,-3.99633638844873e-06,-1.11568991566024e-06,1.33653887563879e-06
"L3.Olfactory.transduction",NA,NA,NA,NA
"L3.One.carbon.pool.by.folate",-1.00665995262258e-07,-1.5131671764234e-07,-6.72818104159347e-08,-2.91747488605341e-08
"L3.Oocyte.meiosis",NA,NA,NA,NA
"L3.Other.glycan.degradation",9.65646307634413e-07,2.61797438614242e-07,-8.48481806200218e-08,-9.78436608074134e-09
"L3.Other.ion.coupled.transporters",-4.38692280574099e-08,-7.24811527721444e-08,-3.75127996315376e-08,1.02170527362087e-08
"L3.Other.transporters",-2.00155776364785e-07,-3.86003933042916e-07,-1.97602083758835e-07,3.08167415905884e-08
"L3.Other.types.of.O.glycan.biosynthesis",NA,NA,NA,NA
"L3.Others",-1.34604788190936e-07,-1.16529988300126e-07,-6.54020565681752e-08,2.15628380741399e-08
"L3.Oxidative.phosphorylation",-7.79639962007126e-08,-9.90135849814274e-08,-4.35448080362982e-08,4.88314961010413e-09
"L3.PPAR.signaling.pathway",1.71772298539893e-06,-1.05533520007115e-08,-4.3348326999908e-07,-5.42229281968345e-07
"L3.Pancreatic.cancer",NA,NA,NA,NA
"L3.Pancreatic.secretion",NA,NA,NA,NA
"L3.Pantothenate.and.CoA.biosynthesis",-2.11244665530407e-07,-2.20098074211127e-07,-5.59947195044861e-08,7.82367055219887e-09
"L3.Parkinson.s.disease",5.43107745262924e-06,-2.43290837884954e-07,-4.91342388205011e-06,-3.82181120728943e-06
"L3.Pathogenic.Escherichia.coli.infection",NA,NA,NA,NA
"L3.Pathways.in.cancer",-1.70212056369956e-06,-1.60389804219637e-06,-1.26809708686622e-06,1.1461241600454e-07
"L3.Penicillin.and.cephalosporin.biosynthesis",1.17356710577497e-05,-4.46449851115424e-06,-1.29576217870322e-06,1.84930632285092e-06
"L3.Pentose.and.glucuronate.interconversions",-4.50496342960998e-08,-1.34806842306413e-07,-5.06897184373329e-08,1.39828629152865e-08
"L3.Pentose.phosphate.pathway",-1.36923762487056e-07,-1.37572677500101e-07,-3.42727064703854e-08,1.67593018049189e-08
"L3.Peptidases",-5.72253453106584e-08,-6.66071282586267e-08,-2.42150222500453e-08,2.45673115816943e-09
"L3.Peptidoglycan.biosynthesis",-2.17365562660604e-07,-1.71449428589161e-07,-5.46641774896914e-08,2.31549016356906e-09
"L3.Peroxisome",6.29725703752854e-07,2.31160809525338e-07,-2.7302159394743e-07,-8.09133611545868e-08
"L3.Pertussis",1.5211679859159e-05,4.58811706189428e-06,1.70015950031129e-06,7.35722900813671e-07
"L3.Phagosome",NA,NA,NA,NA
"L3.Phenylalanine.metabolism",1.7545067273508e-07,-3.81408148183043e-07,-3.57512997759137e-07,-9.21419232911427e-08
"L3.Phenylalanine..tyrosine.and.tryptophan.biosynthesis",-1.67429847760003e-07,-1.67460250006045e-07,-4.88538270610017e-08,2.01429998462548e-08
"L3.Phenylpropanoid.biosynthesis",-1.82696399893854e-07,-1.84318457565582e-07,-2.69387636931852e-07,2.14500533408913e-07
"L3.Phosphatidylinositol.signaling.system",-1.91045313722392e-07,-5.31758519355329e-07,-7.42051949379335e-07,2.10082353038326e-08
"L3.Phosphonate.and.phosphinate.metabolism",1.61925343220648e-06,-1.74301155228974e-06,-1.19390012117047e-06,-2.02024130574981e-07
"L3.Phosphotransferase.system..PTS.",-4.83567158842854e-07,-3.60530793870082e-07,-2.81932557254055e-08,1.23263470707583e-07
"L3.Photosynthesis",-3.72331245898871e-07,-3.49836568457692e-07,-7.959600709472e-08,4.67883353744615e-08
"L3.Photosynthesis...antenna.proteins",-0.000173746461775179,-2.00368822130888e-05,-7.3334803722459e-05,-0.000102125460426089
"L3.Photosynthesis.proteins",-3.71727533800606e-07,-3.46587496421649e-07,-8.06402014030347e-08,4.59030334937522e-08
"L3.Phototransduction",NA,NA,NA,NA
"L3.Phototransduction...fly",NA,NA,NA,NA
"L3.Plant.pathogen.interaction",-7.2068113837901e-07,-8.8038554256823e-07,-2.91346192597426e-07,-7.32696326499024e-08
"L3.Polycyclic.aromatic.hydrocarbon.degradation",-8.65370289708689e-07,-1.0407827625784e-06,-3.9496196222315e-07,-6.40617807963155e-08
"L3.Polyketide.sugar.unit.biosynthesis",8.76287955404859e-08,-4.35929005064276e-07,-1.80456393257669e-07,1.32930843995159e-07
"L3.Pores.ion.channels",1.33497111889845e-06,3.76871703987002e-07,-1.33946292802757e-07,-2.03108767659965e-08
"L3.Porphyrin.and.chlorophyll.metabolism",-2.75224246662815e-07,-1.34769227623879e-07,-1.85964807646959e-08,1.9228743510371e-08
"L3.Prenyltransferases",-1.55782649917804e-07,-2.42750231354445e-07,-1.70146958615671e-07,1.76374065589818e-09
"L3.Primary.bile.acid.biosynthesis",5.79111737329505e-06,-2.56702256676073e-06,-9.88397755592255e-07,7.11878944353523e-07
"L3.Primary.immunodeficiency",-1.08714675311779e-06,-1.43663358474949e-06,-7.53751911851205e-07,9.31839003028391e-07
"L3.Prion.diseases",-4.48118232120259e-05,-4.27179532492869e-06,-3.90616961752866e-06,6.70053769853039e-06
"L3.Progesterone.mediated.oocyte.maturation",-1.29656341881871e-06,-1.82003845172568e-06,-1.0767802088925e-06,-2.95879885481707e-07
"L3.Propanoate.metabolism",-4.50029097356967e-07,-2.80578818493069e-07,-9.5805962418641e-08,-1.04252575260823e-08
"L3.Prostate.cancer",5.08423529730106e-08,-1.14576180237672e-06,-1.56034370546811e-06,1.83106161886459e-07
"L3.Proteasome",-1.84949193750769e-06,-2.10221641285976e-06,-1.27009057877811e-06,-6.86266120220381e-08
"L3.Protein.digestion.and.absorption",1.98244173457877e-05,7.31571392967089e-06,8.40014459417988e-07,-1.06106229284273e-06
