"","wunifrac.PC.1","wunifrac.PC.2","wunifrac.PC.3","wunifrac.PC.4"
"L3.Bacterial.invasion.of.epithelial.cells",0.711069755670508,0.624721559593452,0.871454317176292,0.0807666323319382
"L3.Bacterial.motility.proteins",0.339994831625625,0.912329913714119,0.739405809079109,0.000238708390999401
"L3.Bacterial.secretion.system",0.93398923357158,0.346796802481339,0.116065910920075,0.0217409439325024
"L3.Bacterial.toxins",0.101066136397992,0.165636098885925,0.186078846332761,0.0979921705580294
"L3.Basal.transcription.factors",0.436530732407877,0.343840810083287,0.110330324642265,0.735198401365712
"L3.Base.excision.repair",0.688869383121189,0.70555685074152,0.0497550820949652,0.0125527667541452
"L3.Benzoate.degradation",0.895337870875237,0.571525617077796,0.109507067967708,0.00699501387381209
"L3.Betalain.biosynthesis",0.440681647649362,0.208738220000353,0.299121610767432,0.0938365918721981
"L3.Bile.secretion",0.724220203296993,0.505171474642408,0.792004873209508,0.0523010115488386
"L3.Biosynthesis.and.biodegradation.of.secondary.metabolites",0.558004861008538,0.167522808775627,0.139006992251633,0.0495150758012451
"L3.Biosynthesis.of.12...14..and.16.membered.macrolides",0.871558982984463,0.808765029560028,0.581519038255217,0.487506253171858
"L3.Biosynthesis.of.ansamycins",0.543253351804779,0.608771697649985,0.194337531680633,0.00487129577814578
"L3.Biosynthesis.of.siderophore.group.nonribosomal.peptides",0.758752367400676,0.150506625422128,0.18453127136487,0.0725992632943014
"L3.Biosynthesis.of.type.II.polyketide.backbone",NA,NA,NA,NA
"L3.Biosynthesis.of.type.II.polyketide.products",0.454623118124159,0.210377851934723,0.299529763963704,0.0936653455217544
"L3.Biosynthesis.of.unsaturated.fatty.acids",0.859538130400959,0.184438726045071,0.202757944273489,0.0190454615726984
"L3.Biosynthesis.of.vancomycin.group.antibiotics",0.0237602845701821,0.834324237068604,0.116449706188514,0.691224724685795
"L3.Biotin.metabolism",0.112751348402865,0.855269345767798,0.00377335962380462,0.0155038022929049
"L3.Bisphenol.degradation",0.0489494591581433,0.929470929351289,0.144656700840064,0.00290412180804195
"L3.Bladder.cancer",0.727427797964553,0.103049693323721,0.296723344388007,0.00717137904542491
"L3.Butanoate.metabolism",0.795938557167055,0.504180219053354,0.316072662383846,0.00151416099637655
"L3.Butirosin.and.neomycin.biosynthesis",0.135000425550306,0.433931958882697,0.0616703648599815,0.26071048133279
"L3.C5.Branched.dibasic.acid.metabolism",0.644405834177425,0.55764508122733,0.0838816270705539,0.0943398021544865
"L3.CAM.ligands",NA,NA,NA,NA
"L3.Caffeine.metabolism",0.100776301061558,0.751029700210161,0.745229837096479,0.654739645651958
"L3.Calcium.signaling.pathway",0.00862833111689891,0.0999929153858746,0.493678867956875,0.685280299891224
"L3.Caprolactam.degradation",0.989735197671389,0.15837863366255,0.181339376794097,0.0191544919560776
"L3.Carbohydrate.digestion.and.absorption",0.975339571654901,0.211266204860119,0.542701903101499,0.311034807139671
"L3.Carbohydrate.metabolism",0.33775292440838,0.15189041708187,0.197720419621648,0.249453692188754
"L3.Carbon.fixation.in.photosynthetic.organisms",0.535936234858903,0.60754043523582,0.0552638322089274,0.0158369591754086
"L3.Carbon.fixation.pathways.in.prokaryotes",0.636441637287471,0.685857082108245,0.133433548567423,0.00298925930597635
"L3.Cardiac.muscle.contraction",0.489113151763022,0.223584802336596,0.330107472707584,0.0815665588722246
"L3.Carotenoid.biosynthesis",0.0137583919495397,0.948457142227777,0.429033140687224,0.673684134710793
"L3.Cell.cycle",NA,NA,NA,NA
"L3.Cell.cycle...Caulobacter",0.735464275163461,0.365434410445866,0.041268338889017,0.0165752650718004
"L3.Cell.cycle...yeast",NA,NA,NA,NA
"L3.Cell.division",0.098215210421114,0.360620878141667,0.187945257053707,0.00228702333386081
"L3.Cell.motility.and.secretion",0.778776026420162,0.998653460286278,0.013797674147718,0.00638930882227681
"L3.Cellular.antigens",0.093431125454735,0.0403762104563007,0.0997090904532228,0.56501474851707
"L3.Chagas.disease..American.trypanosomiasis.",0.203618123417522,0.02013433275648,0.258131826642956,0.269827427985429
"L3.Chaperones.and.folding.catalysts",0.678500973019161,0.522586969433611,0.0766438381650238,0.0147760818872203
"L3.Chloroalkane.and.chloroalkene.degradation",0.634080625428988,0.436785939690776,0.522135611474636,0.0110757456124017
"L3.Chlorocyclohexane.and.chlorobenzene.degradation",0.33199217823581,0.0689020259218346,0.489536112170962,0.00470176005840433
"L3.Cholinergic.synapse",NA,NA,NA,NA
"L3.Chromosome",0.910042620897274,0.926996603366933,0.0807263488236449,0.00398123922289495
"L3.Chronic.myeloid.leukemia",0.620334086995951,0.234915908555318,0.381344126257138,0.0308431508180845
"L3.Circadian.rhythm...plant",0.679494120507553,0.566117520198917,0.457094846055904,0.114088670526944
"L3.Citrate.cycle..TCA.cycle.",0.472311194112428,0.313763585274072,0.154777917076018,0.0107971400150871
"L3.Clavulanic.acid.biosynthesis",NA,NA,NA,NA
"L3.Colorectal.cancer",0.0817402304148646,0.888234857354333,0.924763301526704,0.788472533280601
"L3.Complement.and.coagulation.cascades",NA,NA,NA,NA
"L3.Cyanoamino.acid.metabolism",0.0817901432925711,0.160441021872929,0.0569911305485749,0.0277828043782057
"L3.Cysteine.and.methionine.metabolism",0.939397697504037,0.985924774961992,0.0457811823209385,0.00880340997437321
"L3.Cytochrome.P450",0.952127977583855,0.350740082181929,0.47350754589849,0.924184078715893
"L3.Cytokine.receptors",NA,NA,NA,NA
"L3.Cytokine.cytokine.receptor.interaction",NA,NA,NA,NA
"L3.Cytoskeleton.proteins",0.646240947266321,0.111164583055053,0.139251963795428,0.000255950374088147
"L3.Cytosolic.DNA.sensing.pathway",NA,NA,NA,NA
"L3.D.Alanine.metabolism",0.111343831466783,0.284251041913129,0.0920826194340609,0.0967274700165763
"L3.D.Arginine.and.D.ornithine.metabolism",0.307103148038588,0.00024397511797133,0.000677148881223202,0.536082031740009
"L3.D.Glutamine.and.D.glutamate.metabolism",0.844972334820776,0.677864900279238,0.0294170523372513,0.0177261648136324
"L3.DNA.repair.and.recombination.proteins",0.598484102331793,0.682268548504493,0.062948754388469,0.0166704466912569
"L3.DNA.replication",0.669541018269075,0.380441680637701,0.0475848127195983,0.0246783118691615
"L3.DNA.replication.proteins",0.877483719598984,0.760860187489074,0.0609880538253422,0.0109150051490334
"L3.Dilated.cardiomyopathy..DCM.",NA,NA,NA,NA
"L3.Dioxin.degradation",0.480380987966086,0.504602175714211,0.223606686298016,0.0569298550442731
"L3.Drug.metabolism...cytochrome.P450",0.983606196035226,0.0748049891075416,0.365125375925763,0.0686379863742691
"L3.Drug.metabolism...other.enzymes",0.60041836854811,0.809236608890515,0.061917565192744,0.0255816490651319
"L3.ECM.receptor.interaction",NA,NA,NA,NA
"L3.Electron.transfer.carriers",0.650386049963464,0.228594462903985,0.433337070802754,0.0312567825527294
"L3.Endocrine.and.other.factor.regulated.calcium.reabsorption",NA,NA,NA,NA
"L3.Endocytosis",0.0709609570435219,0.428834794416673,0.123012976240523,0.499540232999173
"L3.Energy.metabolism",0.154507961314495,0.626541377468252,0.160948833793854,0.00168846939900937
"L3.Epithelial.cell.signaling.in.Helicobacter.pylori.infection",0.443921492469081,0.844380583867039,0.036979185329899,0.00254925128365082
"L3.ErbB.signaling.pathway",NA,NA,NA,NA
"L3.Ether.lipid.metabolism",0.135720913269729,0.181814170662929,0.126102304774409,0.590450892291142
"L3.Ethylbenzene.degradation",0.0137104340993632,0.1728449646543,0.26756642720082,0.000355973184278654
"L3.Fat.digestion.and.absorption",NA,NA,NA,NA
"L3.Fatty.acid.biosynthesis",0.89687094766656,0.953691605679229,0.162168727845734,0.0306931929112143
"L3.Fatty.acid.elongation.in.mitochondria",NA,NA,NA,NA
"L3.Fatty.acid.metabolism",0.979378449841622,0.223948276228152,0.220378103579353,0.010474586740351
"L3.Fc.epsilon.RI.signaling.pathway",NA,NA,NA,NA
"L3.Fc.gamma.R.mediated.phagocytosis",0.0709609570435219,0.428834794416673,0.123012976240523,0.499540232999173
"L3.Flagellar.assembly",0.656536029555767,0.838138057522832,0.328887943926351,0.00317677227963459
"L3.Flavone.and.flavonol.biosynthesis",0.000828618830724673,0.864273486751467,0.649391465638143,0.643991643351427
"L3.Flavonoid.biosynthesis",0.713605663478453,0.73434344438528,0.487199393249887,0.112791382791391
"L3.Fluorobenzoate.degradation",0.593934787615988,0.107178850912003,0.194196220794751,0.0314042806200961
"L3.Focal.adhesion",NA,NA,NA,NA
"L3.Folate.biosynthesis",0.826893289351186,0.896959131902681,0.0417757141777962,0.0494838902184156
"L3.Fructose.and.mannose.metabolism",0.418723155154233,0.593971090629219,0.131755365019641,0.0126833514432754
"L3.Function.unknown",0.891637056865638,0.417271360699082,0.098195052173256,0.0125978313298524
"L3.G.protein.coupled.receptors",NA,NA,NA,NA
"L3.GTP.binding.proteins",NA,NA,NA,NA
"L3.Galactose.metabolism",0.572884411624267,0.460716097254579,0.114860250263248,0.196191392741804
"L3.Gastric.acid.secretion",NA,NA,NA,NA
"L3.General.function.prediction.only",0.459342630369925,0.854960585398081,0.0628621695582215,0.00360530381501226
"L3.Geraniol.degradation",0.559638557201902,0.10050541743501,0.120013079274713,0.0204932510695146
"L3.Germination",0.236279603491566,0.50802547075351,0.138515594437035,0.917027548598804
"L3.Glioma",NA,NA,NA,NA
"L3.Glutamatergic.synapse",0.139410654529369,0.416603028659015,0.0265074245449425,0.0314979414865899
"L3.Glutathione.metabolism",0.824631732528301,0.329389512760356,0.131701495401651,0.044540798646729
"L3.Glycan.bindng.proteins",NA,NA,NA,NA
"L3.Glycan.biosynthesis.and.metabolism",0.600885444138859,0.294849497087449,0.224219321067587,0.00102953542389321
"L3.Glycerolipid.metabolism",0.822443882181658,0.820138916046149,0.252543464351983,0.0042400366185603
"L3.Glycerophospholipid.metabolism",0.709927007856091,0.683542112790981,0.139907308919981,0.00181364506919118
"L3.Glycine..serine.and.threonine.metabolism",0.641191494444966,0.569730957545387,0.0518053602025474,0.0309988047254748
"L3.Glycolysis...Gluconeogenesis",0.916698546284278,0.660098405318625,0.109183156326612,0.0225428166723687
"L3.Glycosaminoglycan.biosynthesis...chondroitin.sulfate",0.264327507161972,0.994901092221388,0.45277336019933,0.199754995083926
"L3.Glycosaminoglycan.degradation",0.000106780726461318,0.260073822386547,0.026771551252071,0.87983579922318
"L3.Glycosphingolipid.biosynthesis...ganglio.series",0.000511867530096987,0.0669137095048091,0.0167536824024549,0.286791096206368
"L3.Glycosphingolipid.biosynthesis...globo.series",0.00313832908276264,0.0340193734628857,0.0360378390336307,0.872290274449027
"L3.Glycosphingolipid.biosynthesis...lacto.and.neolacto.series",0.433656808012188,0.0606786409683795,0.0524785755020583,0.641309113341738
"L3.Glycosylphosphatidylinositol.GPI..anchor.biosynthesis",NA,NA,NA,NA
"L3.Glycosyltransferases",0.990332379459339,0.751383885380868,0.0427889154302386,0.0878979911014533
"L3.Glyoxylate.and.dicarboxylate.metabolism",0.355686462439972,0.453486747549613,0.082986228164554,0.0031344841563543
"L3.GnRH.signaling.pathway",0.0709609570435219,0.428834794416673,0.123012976240523,0.499540232999173
"L3.Hedgehog.signaling.pathway",NA,NA,NA,NA
"L3.Hematopoietic.cell.lineage",NA,NA,NA,NA
"L3.Hepatitis.C",NA,NA,NA,NA
"L3.Histidine.metabolism",0.15376388566852,0.841166051264582,0.0272394881085446,0.00693494907397534
"L3.Homologous.recombination",0.582876687097852,0.478115335368615,0.0526137821165084,0.0195000411935932
"L3.Huntington.s.disease",0.471813202767453,0.52078021701148,0.294836409168686,0.00745963542564932
"L3.Hypertrophic.cardiomyopathy..HCM.",0.603339829178809,0.612672185190116,0.571105708934895,0.0334834551449716
"L3.Indole.alkaloid.biosynthesis",0.299418566473457,0.942353344037965,0.57868763800529,0.358267241314466
"L3.Influenza.A",0.0817402304148646,0.888234857354333,0.924763301526704,0.788472533280601
"L3.Inorganic.ion.transport.and.metabolism",0.540118131539618,0.111017083639397,0.166411878148812,0.0351861296990852
"L3.Inositol.phosphate.metabolism",0.582383716223198,0.155782676366493,0.164937456561133,0.0536843044853201
"L3.Insulin.signaling.pathway",0.679082974439809,0.303524128803991,0.217824331880395,0.155192240221526
"L3.Ion.channels",0.197839947923322,0.631638167462236,0.490567762059697,0.494352385771637
"L3.Isoflavonoid.biosynthesis",0.69850240774826,0.665773689624488,0.638263850385131,0.0431575934471199
"L3.Isoquinoline.alkaloid.biosynthesis",0.149597361673737,0.63512430859322,0.0533647259039548,0.00846781223986345
"L3.Leishmaniasis",NA,NA,NA,NA
"L3.Leukocyte.transendothelial.migration",NA,NA,NA,NA
"L3.Limonene.and.pinene.degradation",0.554354220205955,0.165291367290206,0.267905782090555,0.00180700346717173
"L3.Linoleic.acid.metabolism",0.027478140403785,0.540309889429408,0.0670921107368191,0.0111185993037053
"L3.Lipid.biosynthesis.proteins",0.778355691966259,0.671139023709456,0.0592088966871869,0.0313374446545586
"L3.Lipid.metabolism",0.861257440447349,0.483059509920439,0.172913199726893,0.010372510378743
"L3.Lipoic.acid.metabolism",0.0725439960477018,0.101597243829818,0.152547422303816,0.403296134508563
"L3.Lipopolysaccharide.biosynthesis",0.230720960823307,0.80210291649733,0.00495137760619818,0.0200773734069342
"L3.Lipopolysaccharide.biosynthesis.proteins",0.298098124673777,0.495128820056722,0.0076726218871603,0.025920134695761
"L3.Long.term.depression",NA,NA,NA,NA
"L3.Long.term.potentiation",NA,NA,NA,NA
"L3.Lysine.biosynthesis",0.807019079739741,0.872256700838698,0.0499660853340391,0.00848519028890859
"L3.Lysine.degradation",0.475265623488306,0.348826192785925,0.136352889730242,0.00342370945619956
"L3.Lysosome",7.89216520448875e-06,0.118453521964786,0.100990386368169,0.427580781797143
"L3.MAPK.signaling.pathway",NA,NA,NA,NA
"L3.MAPK.signaling.pathway...yeast",0.266771531528684,0.889870074971953,0.00434126500488409,0.0570273867262993
"L3.Measles",NA,NA,NA,NA
"L3.Meiosis...yeast",0.000355804966170551,0.238991788911491,0.431594291212299,0.473247415636048
"L3.Melanogenesis",0.439387589033422,0.209036910321697,0.300018442361336,0.0944818679365836
"L3.Membrane.and.intracellular.structural.molecules",0.294936539970734,0.157323189016997,0.0652394994080494,0.0247441513374228
"L3.Metabolism.of.cofactors.and.vitamins",0.954307090262113,0.514114476157733,0.200844660207141,0.00677363438799747
"L3.Metabolism.of.xenobiotics.by.cytochrome.P450",0.986870316384607,0.0702245423949365,0.330749034912388,0.0780707029957754
"L3.Methane.metabolism",0.629353391501665,0.83695556079313,0.123363859671232,0.0107349973169893
"L3.Mineral.absorption",0.581550595341054,0.908868967765742,0.065997077964945,0.756024084249573
"L3.Mismatch.repair",0.864417513380182,0.400149507228748,0.0782056832164243,0.0109911056930266
"L3.N.Glycan.biosynthesis",0.00620105242563298,0.314055309527641,0.0150825679639658,0.693609885363293
"L3.NOD.like.receptor.signaling.pathway",0.00776261023441424,0.944258082062405,0.271977864535725,0.000178743859361166
"L3.Naphthalene.degradation",0.698899646111703,0.212219595365093,0.288698123390765,0.0182836252758725
"L3.Neuroactive.ligand.receptor.interaction",NA,NA,NA,NA
"L3.Neurotrophin.signaling.pathway",NA,NA,NA,NA
"L3.Nicotinate.and.nicotinamide.metabolism",0.98291154204856,0.511463343612153,0.127473673216247,0.00939848929715357
"L3.Nitrogen.metabolism",0.327694095102947,0.371044760549064,0.0992017894466863,0.0142028826043562
"L3.Nitrotoluene.degradation",0.955628984078772,0.874596987823616,0.491833518700096,5.88270765375496e-05
"L3.Non.homologous.end.joining",0.345236745256817,0.550074636080881,0.871418226028433,0.144644650365508
"L3.Notch.signaling.pathway",0.620334086995951,0.234915908555318,0.381344126257138,0.0308431508180845
"L3.Novobiocin.biosynthesis",0.675083024449326,0.892497315674873,0.0446425405623768,0.00173972517736031
"L3.Nucleotide.excision.repair",0.417642650162712,0.38168702468451,0.0854598252705244,0.0251275328956419
"L3.Nucleotide.metabolism",0.633918156992362,0.442952840482434,0.161534640578202,0.0250751315908537
"L3.Olfactory.transduction",NA,NA,NA,NA
"L3.One.carbon.pool.by.folate",0.92262359418241,0.642241712521932,0.0273026578891419,0.0664838490985127
"L3.Oocyte.meiosis",NA,NA,NA,NA
"L3.Other.glycan.degradation",0.000121042069051462,0.106387257757586,0.0866530380451919,0.302090294237317
"L3.Other.ion.coupled.transporters",0.542789910845558,0.394564596688976,0.088407380942932,0.00422554238231896
"L3.Other.transporters",0.400093458740475,0.487975042881241,0.125363370367411,0.00154817754633257
"L3.Other.types.of.O.glycan.biosynthesis",NA,NA,NA,NA
"L3.Others",0.658951864388832,0.577693078678773,0.208082914247154,0.0114341918863287
"L3.Oxidative.phosphorylation",0.690604832538961,0.586937417614443,0.135293315221192,0.00405285883120582
"L3.PPAR.signaling.pathway",0.33159488762808,0.038950694398146,0.130355302914289,0.500898249734508
"L3.Pancreatic.cancer",NA,NA,NA,NA
"L3.Pancreatic.secretion",NA,NA,NA,NA
"L3.Pantothenate.and.CoA.biosynthesis",0.905518170649635,0.860172769935129,0.054028848187177,0.0199873827349025
"L3.Parkinson.s.disease",0.506430714856642,0.224252715357199,0.329100058964966,0.0822321576802616
"L3.Pathogenic.Escherichia.coli.infection",0.119412996429235,0.0140305326620864,0.691473221788043,0.343324547541522
"L3.Pathways.in.cancer",0.304376156757745,0.666689424596495,0.0440150300447724,7.84437657650168e-05
"L3.Penicillin.and.cephalosporin.biosynthesis",0.293335139071248,0.883624508684243,0.129231361338244,0.709959899155313
"L3.Pentose.and.glucuronate.interconversions",0.0852391509793302,0.213728491816667,0.174405441544212,0.0205785623155204
"L3.Pentose.phosphate.pathway",0.531219483293721,0.726790418544595,0.0840572748624611,0.00852569535653007
"L3.Peptidases",0.921519387358898,0.980829135942197,0.115929703402592,0.00735832589847064
"L3.Peptidoglycan.biosynthesis",0.318395753685528,0.692026098253214,0.130950255457923,0.0738060700909653
"L3.Peroxisome",0.181621081616649,0.0689834559147819,0.0869411797695174,0.268491588993336
"L3.Pertussis",0.404884250738222,0.140643044123941,0.123609407575057,0.0313994913279261
"L3.Phagosome",NA,NA,NA,NA
"L3.Phenylalanine.metabolism",0.345222717433752,0.264623587245541,0.119751226791432,0.00593553534547001
"L3.Phenylalanine..tyrosine.and.tryptophan.biosynthesis",0.697831207930814,0.970835590882446,0.0245633101965879,0.0555279057393375
"L3.Phenylpropanoid.biosynthesis",0.00272822868814825,0.066812588072898,0.0517463088379216,0.148393901602465
"L3.Phosphatidylinositol.signaling.system",0.961486552632109,0.604127342293427,0.22342815281909,0.105475339813923
"L3.Phosphonate.and.phosphinate.metabolism",0.726520024245269,0.493204680047999,0.022715501621295,0.0241196884044364
"L3.Phosphotransferase.system..PTS.",0.628240353368932,0.851038812275602,0.37274329097023,0.00542432825183183
"L3.Photosynthesis",0.306018944799853,0.195793926706937,0.0609146084823003,0.0446506373514954
"L3.Photosynthesis...antenna.proteins",0.00734992196088025,0.129807348485989,0.405798633811507,0.565194084674318
"L3.Photosynthesis.proteins",0.317925642362048,0.261450664012347,0.0659059389229888,0.0315039186535481
"L3.Phototransduction",NA,NA,NA,NA
"L3.Phototransduction...fly",NA,NA,NA,NA
"L3.Plant.pathogen.interaction",0.714616154484618,0.649691755732114,0.422476746797964,0.000234054985890347
"L3.Polycyclic.aromatic.hydrocarbon.degradation",0.979427785704079,0.316424156898446,0.0412199050490005,0.0458553620123791
"L3.Polyketide.sugar.unit.biosynthesis",0.148401194901173,0.297076921303189,0.136296532569971,0.657137764239294
"L3.Pores.ion.channels",0.171977783638043,0.220244728526913,0.0551590922051926,0.0312260608467758
"L3.Porphyrin.and.chlorophyll.metabolism",0.206086603206558,0.428501507343098,0.093846771725133,0.00156231760792257
"L3.Prenyltransferases",0.556924312075435,0.826433905431038,0.0263543584671117,0.0143194616102066
"L3.Primary.bile.acid.biosynthesis",0.215797405170836,0.118424417842957,0.0188508276548203,0.468403484609671
"L3.Primary.immunodeficiency",0.474357274164443,0.973918727523805,0.369480745308741,0.0341858602459771
"L3.Prion.diseases",0.849334500821966,0.116593566662104,0.434174192008715,0.000600103783617712
"L3.Progesterone.mediated.oocyte.maturation",0.0125725940523257,0.90725511047071,0.302592611023342,6.18524254292141e-05
"L3.Propanoate.metabolism",0.998974717158679,0.554950121379948,0.140368562276434,0.00927272698238469
"L3.Prostate.cancer",0.0074267065872673,0.824153749143223,0.186832039758064,0.000605326421514001
"L3.Proteasome",0.484308901471835,0.454039659777943,0.221689139958753,0.00242335494763382
"L3.Protein.digestion.and.absorption",7.19578264608471e-05,0.0993081037640226,0.0482598467134353,0.126328704832289
"L3.Protein.export",0.523440376932273,0.516651498707895,0.0538700699361489,0.0532967370086539
"L3.Protein.folding.and.associated.processing",0.786226405304804,0.51763774798597,0.0735789643463395,0.0191631879855912
"L3.Protein.kinases",0.843832615720038,0.219445829333355,0.34543450002214,0.0335723950246277
"L3.Protein.processing.in.endoplasmic.reticulum",9.65379117377634e-05,0.437589089392659,0.19464737505444,0.0597078524189167
"L3.Proximal.tubule.bicarbonate.reclamation",0.364192840734684,0.468814939411656,0.0673952298676891,0.0269275895524424
"L3.Purine.metabolism",0.620421773010259,0.803347515899266,0.0628078085800344,0.0257410319320611
"L3.Pyrimidine.metabolism",0.676751336831571,0.564939595592004,0.0700484399150073,0.0305005416374552
"L3.Pyruvate.metabolism",0.871659126323874,0.548235447565386,0.102612763565455,0.027175113878599
"L3.RIG.I.like.receptor.signaling.pathway",0.680042714476288,0.806236070294189,0.648280491411479,0.0807026726620736
"L3.RNA.degradation",0.598410604029757,0.91680542705212,0.0297871094743498,0.0186564121843886
"L3.RNA.polymerase",0.0665650331096451,0.21241474730431,0.107402468440128,0.0961471860237106
"L3.RNA.transport",0.532051390549074,0.853541540186554,0.49375691839571,0.0322571609849044
"L3.Regulation.of.actin.cytoskeleton",NA,NA,NA,NA
"L3.Renal.cell.carcinoma",0.327112518149959,0.469993824123267,0.00509639341898989,0.00725765281094561
"L3.Renin.angiotensin.system",0.237746981197791,0.674521010534513,0.345578517768343,0.0915701301862616
"L3.Replication..recombination.and.repair.proteins",0.59812545613768,0.964054706860659,0.153938905989649,0.000745631038782174
"L3.Restriction.enzyme",0.359448965008573,0.613677594689563,0.0229042360346001,0.153769360046679
"L3.Retinol.metabolism",0.760669506049384,0.0651960878974855,0.447451046120146,0.258478786711026
"L3.Rheumatoid.arthritis",NA,NA,NA,NA
"L3.Riboflavin.metabolism",0.560793803023009,0.732116639728646,0.0804027275917684,0.00226086601626365
"L3.Ribosome",0.368249350832544,0.30729203244152,0.0504919018291785,0.0421027023947888
"L3.Ribosome.Biogenesis",0.493591636049222,0.725204761003487,0.0651859294463869,0.0129422169755507
"L3.Ribosome.biogenesis.in.eukaryotes",0.147269797757171,0.881503895848839,0.0897329003148064,0.0407075963484397
"L3.Salivary.secretion",NA,NA,NA,NA
"L3.Secondary.bile.acid.biosynthesis",0.218748206576804,0.116147148320934,0.0164104283202978,0.506938942218278
"L3.Secretion.system",0.817470555308143,0.395923680573013,0.193136574169682,0.0136137614236992
"L3.Selenocompound.metabolism",0.936694391225987,0.776246015748756,0.0678748025401052,0.0171023795671694
"L3.Sesquiterpenoid.biosynthesis",NA,NA,NA,NA
"L3.Shigellosis",0.558049458605285,0.0503933307915091,0.838520129320933,0.00751554225784292
"L3.Signal.transduction.mechanisms",0.953762229754834,0.812688923154429,0.17339970077663,0.00300650608402865
"L3.Small.cell.lung.cancer",0.0817402304148646,0.888234857354333,0.924763301526704,0.788472533280601
"L3.Sphingolipid.metabolism",1.21677825220149e-05,0.0557959723195435,0.0559649421745425,0.822463942483187
"L3.Spliceosome",NA,NA,NA,NA
"L3.Sporulation",0.503883766159891,0.0814294221438974,0.354045750831817,0.00158164863483218
"L3.Staphylococcus.aureus.infection",0.00469273015755601,0.584527328338448,0.720582493096134,0.101301130248655
"L3.Starch.and.sucrose.metabolism",0.209481555484036,0.219417255722221,0.127406862714908,0.041903398251514
"L3.Steroid.biosynthesis",0.0595463416836312,0.749201088534302,0.805099039741889,0.995478226137255
"L3.Steroid.hormone.biosynthesis",0.00492372375566831,0.0306871221251205,0.00395063175462971,0.371928449938891
"L3.Stilbenoid..diarylheptanoid.and.gingerol.biosynthesis",0.787349642547797,0.868628372529575,0.793544895818321,0.266681218798007
"L3.Streptomycin.biosynthesis",0.25258461653314,0.201412012354991,0.0845029897875033,0.58693102631973
"L3.Styrene.degradation",0.665291191222248,0.114570034913308,0.268679641430474,0.0274095070179258
"L3.Sulfur.metabolism",0.382677882698464,0.393023552745276,0.0426663580985532,0.0300076480752762
"L3.Sulfur.relay.system",0.910429471958762,0.526638967399924,0.272790331344651,0.0024338239794481
"L3.Synthesis.and.degradation.of.ketone.bodies",0.414638994714091,0.658181562896607,0.213882664105432,0.00374798404094392
"L3.Systemic.lupus.erythematosus",0.4449976045748,0.232864719593862,0.334553051532072,0.0849112821903401
"L3.TGF.beta.signaling.pathway",NA,NA,NA,NA
"L3.Taurine.and.hypotaurine.metabolism",0.82451948129888,0.62200943230914,0.0257911588734595,0.100420422607208
"L3.Terpenoid.backbone.biosynthesis",0.930109253099455,0.303134036726409,0.0354226277946989,0.0112425888597129
"L3.Tetracycline.biosynthesis",0.663439435218071,0.977328277316902,0.903028420919503,0.0164643971020713
