"","wunifrac.PC.1","wunifrac.PC.2","wunifrac.PC.3","wunifrac.PC.4"
"L3.Butirosin.and.neomycin.biosynthesis",0.704777181103742,0.947624371239614,0.239671471894449,0.325290141846417
"L3.C5.Branched.dibasic.acid.metabolism",0.939012531496696,0.960362748596297,0.25299467157641,0.132469423086344
"L3.CAM.ligands",NA,NA,NA,NA
"L3.Caffeine.metabolism",0.597608458701173,0.973221032493314,0.791806701915009,0.709803781857347
"L3.Calcium.signaling.pathway",0.117345303189825,0.79178336637226,0.557269219102212,0.733843470749658
"L3.Caprolactam.degradation",0.993986742483174,0.822857804859816,0.308276940549965,0.0461273197529275
"L3.Carbohydrate.digestion.and.absorption",0.993986742483174,0.822857804859816,0.602509867933093,0.376006522408847
"L3.Carbohydrate.metabolism",0.911693152522856,0.822857804859816,0.316352671394638,0.314126871645097
"L3.Carbon.fixation.in.photosynthetic.organisms",0.939012531496696,0.960362748596297,0.239671471894449,0.043921652564476
"L3.Carbon.fixation.pathways.in.prokaryotes",0.939012531496696,0.960362748596297,0.263312061649587,0.0254141782370767
"L3.Cardiac.muscle.contraction",0.939012531496696,0.822857804859816,0.42839874998176,0.119280129103468
"L3.Carotenoid.biosynthesis",0.155928442094784,0.988430431746955,0.513458174897263,0.724277014392631
"L3.Cell.cycle",NA,NA,NA,NA
"L3.Cell.cycle...Caulobacter",0.948086648551951,0.935958403670306,0.239671471894449,0.0440229271846782
"L3.Cell.cycle...yeast",NA,NA,NA,NA
"L3.Cell.division",0.597608458701173,0.934179798614606,0.311714084869563,0.0236428615146387
"L3.Cell.motility.and.secretion",0.970830885871924,0.998653460286278,0.239671471894449,0.0340704582355547
"L3.Cellular.antigens",0.591006188922975,0.79178336637226,0.260777621185352,0.627480779720059
"L3.Chagas.disease..American.trypanosomiasis.",0.850432583457578,0.79178336637226,0.375464475117026,0.332095295982066
"L3.Chaperones.and.folding.catalysts",0.939012531496696,0.947624371239614,0.25299467157641,0.0423062555086729
"L3.Chloroalkane.and.chloroalkene.degradation",0.939012531496696,0.947624371239614,0.584448091856383,0.0387086603777456
"L3.Chlorocyclohexane.and.chlorobenzene.degradation",0.911693152522856,0.79178336637226,0.557269219102212,0.0290654258155904
"L3.Cholinergic.synapse",NA,NA,NA,NA
"L3.Chromosome",0.993986742483174,0.983720205383465,0.25299467157641,0.0268206967499628
"L3.Chronic.myeloid.leukemia",0.939012531496696,0.822857804859816,0.465137230232922,0.0567487806209608
"L3.Circadian.rhythm...plant",0.939012531496696,0.960362748596297,0.53360428380775,0.152118227369259
"L3.Citrate.cycle..TCA.cycle.",0.939012531496696,0.887292481199768,0.27880525460051,0.0387086603777456
"L3.Clavulanic.acid.biosynthesis",NA,NA,NA,NA
"L3.Colorectal.cancer",0.542607779892179,0.975891535510117,0.924763301526704,0.809300109631409
"L3.Complement.and.coagulation.cascades",NA,NA,NA,NA
"L3.Cyanoamino.acid.metabolism",0.542607779892179,0.822857804859816,0.239671471894449,0.0555656087564115
"L3.Cysteine.and.methionine.metabolism",0.993986742483174,0.996920218548929,0.239671471894449,0.0362543883214869
"L3.Cytochrome.P450",0.993986742483174,0.917320214937352,0.550401933693971,0.927594352069088
"L3.Cytokine.receptors",NA,NA,NA,NA
"L3.Cytokine.cytokine.receptor.interaction",NA,NA,NA,NA
"L3.Cytoskeleton.proteins",0.939012531496696,0.79178336637226,0.263312061649587,0.00870231271899698
"L3.Cytosolic.DNA.sensing.pathway",NA,NA,NA,NA
"L3.D.Alanine.metabolism",0.638924307616235,0.878594129549673,0.25299467157641,0.134234040023004
"L3.D.Arginine.and.D.ornithine.metabolism",0.911693152522856,0.0663612320882017,0.184184495692711,0.602538481955712
"L3.D.Glutamine.and.D.glutamate.metabolism",0.987880343167058,0.960362748596297,0.239671471894449,0.0459192078981717
"L3.DNA.repair.and.recombination.proteins",0.939012531496696,0.960362748596297,0.239671471894449,0.0440229271846782
"L3.DNA.replication",0.939012531496696,0.943807915583515,0.239671471894449,0.0533960074032391
"L3.DNA.replication.proteins",0.990355069422919,0.975891535510117,0.239671471894449,0.0387086603777456
"L3.Dilated.cardiomyopathy..DCM.",NA,NA,NA,NA
"L3.Dioxin.degradation",0.939012531496696,0.947624371239614,0.333265876122314,0.0881332340315534
"L3.Drug.metabolism...cytochrome.P450",0.993986742483174,0.79178336637226,0.457668673971464,0.103719623854451
"L3.Drug.metabolism...other.enzymes",0.939012531496696,0.975891535510117,0.239671471894449,0.0538189056278397
"L3.ECM.receptor.interaction",NA,NA,NA,NA
"L3.Electron.transfer.carriers",0.939012531496696,0.822857804859816,0.513458174897263,0.0567487806209608
"L3.Endocrine.and.other.factor.regulated.calcium.reabsorption",NA,NA,NA,NA
"L3.Endocytosis",0.542607779892179,0.947624371239614,0.263312061649587,0.567684683032442
"L3.Energy.metabolism",0.712307889449874,0.960362748596297,0.28642788294831,0.0214483242965217
"L3.Epithelial.cell.signaling.in.Helicobacter.pylori.infection",0.939012531496696,0.975891535510117,0.239671471894449,0.0239102189363112
"L3.ErbB.signaling.pathway",NA,NA,NA,NA
"L3.Ether.lipid.metabolism",0.704777181103742,0.822857804859816,0.263312061649587,0.650213128352997
"L3.Ethylbenzene.degradation",0.155928442094784,0.822857804859816,0.382622316592089,0.00993688051338975
"L3.Fat.digestion.and.absorption",NA,NA,NA,NA
"L3.Fatty.acid.biosynthesis",0.993986742483174,0.990092048644085,0.28642788294831,0.0567487806209608
"L3.Fatty.acid.elongation.in.mitochondria",NA,NA,NA,NA
"L3.Fatty.acid.metabolism",0.993986742483174,0.822857804859816,0.333265876122314,0.0387086603777456
"L3.Fc.epsilon.RI.signaling.pathway",NA,NA,NA,NA
"L3.Fc.gamma.R.mediated.phagocytosis",0.542607779892179,0.947624371239614,0.263312061649587,0.567684683032442
"L3.Flagellar.assembly",0.939012531496696,0.975891535510117,0.42839874998176,0.0254141782370767
"L3.Flavone.and.flavonol.biosynthesis",0.025042702439679,0.975891535510117,0.700930470847519,0.703476815227262
"L3.Flavonoid.biosynthesis",0.939012531496696,0.964934381028001,0.557269219102212,0.151129340488958
"L3.Fluorobenzoate.degradation",0.939012531496696,0.79178336637226,0.313278615472235,0.0567487806209608
"L3.Focal.adhesion",NA,NA,NA,NA
"L3.Folate.biosynthesis",0.977891194363141,0.975891535510117,0.239671471894449,0.0792241212819923
"L3.Fructose.and.mannose.metabolism",0.939012531496696,0.960362748596297,0.263312061649587,0.0401147859601269
"L3.Function.unknown",0.993986742483174,0.947624371239614,0.260777621185352,0.0401147859601269
"L3.G.protein.coupled.receptors",NA,NA,NA,NA
"L3.GTP.binding.proteins",NA,NA,NA,NA
"L3.Galactose.metabolism",0.939012531496696,0.947624371239614,0.263312061649587,0.250535487444933
"L3.Gastric.acid.secretion",NA,NA,NA,NA
"L3.General.function.prediction.only",0.939012531496696,0.975891535510117,0.239671471894449,0.0265038550725226
"L3.Geraniol.degradation",0.939012531496696,0.79178336637226,0.263312061649587,0.0470367138640467
"L3.Germination",0.873880795754045,0.947624371239614,0.263312061649587,0.923820345255092
"L3.Glioma",NA,NA,NA,NA
"L3.Glutamatergic.synapse",0.704777181103742,0.947624371239614,0.239671471894449,0.0567487806209608
"L3.Glutathione.metabolism",0.977891194363141,0.904989368392089,0.263312061649587,0.0736058991491318
"L3.Glycan.bindng.proteins",NA,NA,NA,NA
"L3.Glycan.biosynthesis.and.metabolism",0.939012531496696,0.887292481199768,0.333265876122314,0.0200024025213538
"L3.Glycerolipid.metabolism",0.977891194363141,0.975891535510117,0.36931087260075,0.0268206967499628
"L3.Glycerophospholipid.metabolism",0.939012531496696,0.960362748596297,0.263312061649587,0.0214483242965217
"L3.Glycine..serine.and.threonine.metabolism",0.939012531496696,0.960362748596297,0.239671471894449,0.0567487806209608
"L3.Glycolysis...Gluconeogenesis",0.993986742483174,0.960362748596297,0.263312061649587,0.0498507815844251
"L3.Glycosaminoglycan.biosynthesis...chondroitin.sulfate",0.911693152522856,0.998572313963903,0.530837732647491,0.253894199359009
"L3.Glycosaminoglycan.degradation",0.00548724046366629,0.842524238760431,0.239671471894449,0.892967676823526
"L3.Glycosphingolipid.biosynthesis...ganglio.series",0.0174034960232976,0.79178336637226,0.239671471894449,0.349807973848126
"L3.Glycosphingolipid.biosynthesis...globo.series",0.0776023191374032,0.79178336637226,0.239671471894449,0.888625298315114
"L3.Glycosphingolipid.biosynthesis...lacto.and.neolacto.series",0.939012531496696,0.79178336637226,0.239671471894449,0.703371285600616
"L3.Glycosylphosphatidylinositol.GPI..anchor.biosynthesis",NA,NA,NA,NA
"L3.Glycosyltransferases",0.993986742483174,0.973221032493314,0.239671471894449,0.126498696188335
"L3.Glyoxylate.and.dicarboxylate.metabolism",0.930256901766081,0.947624371239614,0.25299467157641,0.0254141782370767
"L3.GnRH.signaling.pathway",0.542607779892179,0.947624371239614,0.263312061649587,0.567684683032442
"L3.Hedgehog.signaling.pathway",NA,NA,NA,NA
"L3.Hematopoietic.cell.lineage",NA,NA,NA,NA
"L3.Hepatitis.C",NA,NA,NA,NA
"L3.Histidine.metabolism",0.712307889449874,0.975891535510117,0.239671471894449,0.0340704582355547
"L3.Homologous.recombination",0.939012531496696,0.947624371239614,0.239671471894449,0.0465264140759416
"L3.Huntington.s.disease",0.939012531496696,0.947624371239614,0.405594954764269,0.0340704582355547
"L3.Hypertrophic.cardiomyopathy..HCM.",0.939012531496696,0.960362748596297,0.631466474919883,0.0592966977058359
"L3.Indole.alkaloid.biosynthesis",0.911693152522856,0.987921645978497,0.637259261285178,0.429289381663148
"L3.Influenza.A",0.542607779892179,0.975891535510117,0.924763301526704,0.809300109631409
"L3.Inorganic.ion.transport.and.metabolism",0.939012531496696,0.79178336637226,0.290154043951774,0.0613501748599435
"L3.Inositol.phosphate.metabolism",0.939012531496696,0.822857804859816,0.289438633449213,0.0844053804624686
"L3.Insulin.signaling.pathway",0.939012531496696,0.887292481199768,0.332855158828469,0.200058243318745
"L3.Ion.channels",0.850432583457578,0.960362748596297,0.557269219102212,0.567684683032442
"L3.Isoflavonoid.biosynthesis",0.939012531496696,0.960362748596297,0.697219949015082,0.0720175792491817
"L3.Isoquinoline.alkaloid.biosynthesis",0.712307889449874,0.960362748596297,0.239671471894449,0.0356767559534798
"L3.Leishmaniasis",NA,NA,NA,NA
"L3.Leukocyte.transendothelial.migration",NA,NA,NA,NA
"L3.Limonene.and.pinene.degradation",0.939012531496696,0.822857804859816,0.382622316592089,0.0214483242965217
"L3.Linoleic.acid.metabolism",0.287463622685751,0.960362748596297,0.239671471894449,0.0387086603777456
"L3.Lipid.biosynthesis.proteins",0.970830885871924,0.960362748596297,0.239671471894449,0.0567487806209608
"L3.Lipid.metabolism",0.987880343167058,0.947624371239614,0.298353962893244,0.0387086603777456
"L3.Lipoic.acid.metabolism",0.542607779892179,0.79178336637226,0.278475831319717,0.476941515592735
"L3.Lipopolysaccharide.biosynthesis",0.873880795754045,0.975891535510117,0.231036501660875,0.0470367138640467
"L3.Lipopolysaccharide.biosynthesis.proteins",0.911693152522856,0.947624371239614,0.239671471894449,0.0538189056278397
"L3.Long.term.depression",NA,NA,NA,NA
"L3.Long.term.potentiation",NA,NA,NA,NA
"L3.Lysine.biosynthesis",0.977891194363141,0.975891535510117,0.239671471894449,0.0356767559534798
"L3.Lysine.degradation",0.939012531496696,0.917320214937352,0.263312061649587,0.0258680270023967
"L3.Lysosome",0.00165481842299403,0.79178336637226,0.261613191353733,0.501301606244926
"L3.MAPK.signaling.pathway",NA,NA,NA,NA
"L3.MAPK.signaling.pathway...yeast",0.911693152522856,0.975891535510117,0.231036501660875,0.0881332340315534
"L3.Measles",NA,NA,NA,NA
"L3.Meiosis...yeast",0.01382556439977,0.822857804859816,0.513458174897263,0.550099560055577
"L3.Melanogenesis",0.939012531496696,0.822857804859816,0.405594954764269,0.132469423086344
"L3.Membrane.and.intracellular.structural.molecules",0.911693152522856,0.822857804859816,0.239671471894449,0.0533960074032391
"L3.Metabolism.of.cofactors.and.vitamins",0.993986742483174,0.947624371239614,0.317614811490362,0.0340704582355547
"L3.Metabolism.of.xenobiotics.by.cytochrome.P450",0.993986742483174,0.79178336637226,0.42839874998176,0.11603951483525
"L3.Methane.metabolism",0.939012531496696,0.975891535510117,0.263312061649587,0.0387086603777456
"L3.Mineral.absorption",0.939012531496696,0.976983214685986,0.239671471894449,0.793971239057466
"L3.Mismatch.repair",0.987880343167058,0.947624371239614,0.25299467157641,0.0387086603777456
"L3.N.Glycan.biosynthesis",0.105417891235761,0.887292481199768,0.239671471894449,0.736960503198499
"L3.NOD.like.receptor.signaling.pathway",0.111127893882141,0.987921645978497,0.384450622413186,0.00870231271899698
"L3.Naphthalene.degradation",0.939012531496696,0.822857804859816,0.404772626609732,0.0461273197529275
"L3.Neuroactive.ligand.receptor.interaction",NA,NA,NA,NA
"L3.Neurotrophin.signaling.pathway",NA,NA,NA,NA
"L3.Nicotinate.and.nicotinamide.metabolism",0.993986742483174,0.947624371239614,0.263312061649587,0.037049117229359
"L3.Nitrogen.metabolism",0.911693152522856,0.935958403670306,0.260777621185352,0.0423062555086729
"L3.Nitrotoluene.degradation",0.993986742483174,0.975891535510117,0.557269219102212,0.00533417607202114
"L3.Non.homologous.end.joining",0.911693152522856,0.960362748596297,0.897862023757392,0.189150696631819
"L3.Notch.signaling.pathway",0.939012531496696,0.822857804859816,0.465137230232922,0.0567487806209608
"L3.Novobiocin.biosynthesis",0.939012531496696,0.975891535510117,0.239671471894449,0.0214483242965217
"L3.Nucleotide.excision.repair",0.939012531496696,0.943807915583515,0.25299467157641,0.0533960074032391
"L3.Nucleotide.metabolism",0.939012531496696,0.947624371239614,0.28642788294831,0.0533960074032391
"L3.Olfactory.transduction",NA,NA,NA,NA
"L3.One.carbon.pool.by.folate",0.993986742483174,0.960362748596297,0.239671471894449,0.101025737177628
"L3.Oocyte.meiosis",NA,NA,NA,NA
"L3.Other.glycan.degradation",0.00548724046366629,0.79178336637226,0.25299467157641,0.366823928716742
"L3.Other.ion.coupled.transporters",0.939012531496696,0.947624371239614,0.25299467157641,0.0268206967499628
"L3.Other.transporters",0.939012531496696,0.947624371239614,0.263312061649587,0.0214483242965217
"L3.Other.types.of.O.glycan.biosynthesis",NA,NA,NA,NA
"L3.Others",0.939012531496696,0.960362748596297,0.321582685654692,0.0388762524135174
"L3.Oxidative.phosphorylation",0.939012531496696,0.960362748596297,0.263312061649587,0.0268206967499628
"L3.PPAR.signaling.pathway",0.911693152522856,0.79178336637226,0.263312061649587,0.567684683032442
"L3.Pancreatic.cancer",NA,NA,NA,NA
"L3.Pancreatic.secretion",NA,NA,NA,NA
"L3.Pantothenate.and.CoA.biosynthesis",0.993986742483174,0.975891535510117,0.239671471894449,0.0470367138640467
"L3.Parkinson.s.disease",0.939012531496696,0.822857804859816,0.42839874998176,0.11961041117129
"L3.Pathogenic.Escherichia.coli.infection",0.662863980178613,0.79178336637226,0.743402040815603,0.413204765182716
"L3.Pathways.in.cancer",0.911693152522856,0.960362748596297,0.239671471894449,0.00533417607202114
"L3.Penicillin.and.cephalosporin.biosynthesis",0.911693152522856,0.975891535510117,0.263312061649587,0.751397247355039
"L3.Pentose.and.glucuronate.interconversions",0.5520249777709,0.822857804859816,0.298353962893244,0.0470367138640467
"L3.Pentose.phosphate.pathway",0.939012531496696,0.964934381028001,0.25299467157641,0.0356767559534798
"L3.Peptidases",0.993986742483174,0.995468376777156,0.263312061649587,0.0340704582355547
"L3.Peptidoglycan.biosynthesis",0.911693152522856,0.960362748596297,0.263312061649587,0.110303577278805
"L3.Peroxisome",0.802551063391794,0.79178336637226,0.25299467157641,0.331953237300852
"L3.Pertussis",0.939012531496696,0.822857804859816,0.263312061649587,0.0567487806209608
"L3.Phagosome",NA,NA,NA,NA
"L3.Phenylalanine.metabolism",0.911693152522856,0.842524238760431,0.263312061649587,0.0336347002909967
"L3.Phenylalanine..tyrosine.and.tryptophan.biosynthesis",0.939012531496696,0.995468376777156,0.239671471894449,0.0868022434545966
"L3.Phenylpropanoid.biosynthesis",0.0742078203176325,0.79178336637226,0.239671471894449,0.19312507768359
"L3.Phosphatidylinositol.signaling.system",0.993986742483174,0.960362748596297,0.333265876122314,0.142732798156155
"L3.Phosphonate.and.phosphinate.metabolism",0.94219219545885,0.947624371239614,0.239671471894449,0.0529077035968281
"L3.Phosphotransferase.system..PTS.",0.939012531496696,0.975891535510117,0.460846250654102,0.0313918571169841
"L3.Photosynthesis",0.911693152522856,0.822857804859816,0.239671471894449,0.0736058991491318
"L3.Photosynthesis...antenna.proteins",0.111127893882141,0.822857804859816,0.490565459541022,0.627480779720059
"L3.Photosynthesis.proteins",0.911693152522856,0.842524238760431,0.239671471894449,0.0567487806209608
"L3.Phototransduction",NA,NA,NA,NA
"L3.Phototransduction...fly",NA,NA,NA,NA
"L3.Plant.pathogen.interaction",0.939012531496696,0.960362748596297,0.508467589066576,0.00870231271899698
"L3.Polycyclic.aromatic.hydrocarbon.degradation",0.993986742483174,0.887292481199768,0.239671471894449,0.0751364967913682
"L3.Polyketide.sugar.unit.biosynthesis",0.712307889449874,0.887292481199768,0.263312061649587,0.709803781857347
"L3.Pores.ion.channels",0.779632619159127,0.822857804859816,0.239671471894449,0.0567487806209608
"L3.Porphyrin.and.chlorophyll.metabolism",0.850432583457578,0.947624371239614,0.255263219092362,0.0214483242965217
"L3.Prenyltransferases",0.939012531496696,0.975891535510117,0.239671471894449,0.0423062555086729
"L3.Primary.bile.acid.biosynthesis",0.862311770853488,0.79178336637226,0.239671471894449,0.546805784608715
"L3.Primary.immunodeficiency",0.939012531496696,0.995468376777156,0.458898459926838,0.0599906708832631
"L3.Prion.diseases",0.987880343167058,0.79178336637226,0.513458174897263,0.013720732220984
"L3.Progesterone.mediated.oocyte.maturation",0.155442981010573,0.976983214685986,0.405594954764269,0.00533417607202114
"L3.Propanoate.metabolism",0.998974717158678,0.960362748596297,0.263312061649587,0.037049117229359
"L3.Prostate.cancer",0.111127893882141,0.975891535510117,0.311714084869563,0.013720732220984
"L3.Proteasome",0.939012531496696,0.947624371239614,0.333265876122314,0.0236428615146387
"L3.Protein.digestion.and.absorption",0.00548724046366629,0.79178336637226,0.239671471894449,0.166802950069818
"L3.Protein.export",0.939012531496696,0.947624371239614,0.239671471894449,0.0842832120136852
"L3.Protein.folding.and.associated.processing",0.970830885871924,0.947624371239614,0.24707997903956,0.0461273197529275
"L3.Protein.kinases",0.987880343167058,0.822857804859816,0.441302144755819,0.0592966977058359
"L3.Protein.processing.in.endoplasmic.reticulum",0.00548724046366629,0.947624371239614,0.313278615472235,0.0917544398753973
"L3.Proximal.tubule.bicarbonate.reclamation",0.934532572451265,0.947624371239614,0.239671471894449,0.0550699575809349
"L3.Purine.metabolism",0.939012531496696,0.975891535510117,0.239671471894449,0.0538189056278397
"L3.Pyrimidine.metabolism",0.939012531496696,0.960362748596297,0.241179438694709,0.0567487806209608
"L3.Pyruvate.metabolism",0.987880343167058,0.960362748596297,0.263308223488715,0.05516142518641
"L3.RIG.I.like.receptor.signaling.pathway",0.939012531496696,0.975891535510117,0.700930470847519,0.118748778347498
"L3.RNA.degradation",0.939012531496696,0.977925788855595,0.239671471894449,0.0461273197529275
"L3.RNA.polymerase",0.542607779892179,0.822857804859816,0.263312061649587,0.134112997940765
"L3.RNA.transport",0.939012531496696,0.975891535510117,0.557269219102212,0.057723340709829
"L3.Regulation.of.actin.cytoskeleton",NA,NA,NA,NA
"L3.Renal.cell.carcinoma",0.911693152522856,0.947624371239614,0.231036501660875,0.0340704582355547
"L3.Renin.angiotensin.system",0.873880795754045,0.960362748596297,0.441302144755819,0.131089870582438
"L3.Replication..recombination.and.repair.proteins",0.939012531496696,0.993523013051593,0.27880525460051,0.0156008955806732
"L3.Restriction.enzyme",0.931143985546019,0.960362748596297,0.239671471894449,0.199167933012842
"L3.Retinol.metabolism",0.962335375095035,0.79178336637226,0.526868764262682,0.323991843250687
"L3.Rheumatoid.arthritis",NA,NA,NA,NA
"L3.Riboflavin.metabolism",0.939012531496696,0.964934381028001,0.25299467157641,0.0236428615146387
"L3.Ribosome",0.936110499312634,0.887292481199768,0.239671471894449,0.0706909571072998
"L3.Ribosome.Biogenesis",0.939012531496696,0.964934381028001,0.239671471894449,0.0404630231879287
"L3.Ribosome.biogenesis.in.eukaryotes",0.712307889449874,0.975891535510117,0.25299467157641,0.0692029137923475
"L3.Salivary.secretion",NA,NA,NA,NA
"L3.Secondary.bile.acid.biosynthesis",0.862311770853488,0.79178336637226,0.239671471894449,0.5721468559476
"L3.Secretion.system",0.977891194363141,0.947624371239614,0.313278615472235,0.0416061023286088
"L3.Selenocompound.metabolism",0.993986742483174,0.975891535510117,0.239671471894449,0.0447293004064431
"L3.Sesquiterpenoid.biosynthesis",NA,NA,NA,NA
"L3.Shigellosis",0.939012531496696,0.79178336637226,0.877221058366515,0.0340704582355547
"L3.Signal.transduction.mechanisms",0.993986742483174,0.975891535510117,0.298353962893244,0.0254141782370767
"L3.Small.cell.lung.cancer",0.542607779892179,0.975891535510117,0.924763301526704,0.809300109631409
"L3.Sphingolipid.metabolism",0.00165481842299403,0.79178336637226,0.239671471894449,0.841015760734687
"L3.Spliceosome",NA,NA,NA,NA
"L3.Sporulation",0.939012531496696,0.79178336637226,0.445835389936363,0.0214483242965217
"L3.Staphylococcus.aureus.infection",0.0892835241027853,0.960362748596297,0.771647394181686,0.13776953713817
"L3.Starch.and.sucrose.metabolism",0.850432583457578,0.822857804859816,0.263312061649587,0.0706909571072998
"L3.Steroid.biosynthesis",0.542607779892179,0.973221032493314,0.84550941625403,0.995478226137256
"L3.Steroid.hormone.biosynthesis",0.0892835241027853,0.79178336637226,0.231036501660875,0.443704115716572
"L3.Stilbenoid..diarylheptanoid.and.gingerol.biosynthesis",0.970830885871924,0.975891535510117,0.836605471560401,0.331220509192045
"L3.Streptomycin.biosynthesis",0.906314137393346,0.822857804859816,0.25299467157641,0.648964386825068
"L3.Styrene.degradation",0.939012531496696,0.79178336637226,0.382622316592089,0.0552250808064876
"L3.Sulfur.metabolism",0.939012531496696,0.947624371239614,0.239671471894449,0.0567487806209608
"L3.Sulfur.relay.system",0.993986742483174,0.948647676376023,0.384450622413186,0.0236428615146387
"L3.Synthesis.and.degradation.of.ketone.bodies",0.939012531496696,0.960362748596297,0.328678444275014,0.0268206967499628
"L3.Systemic.lupus.erythematosus",0.939012531496696,0.822857804859816,0.431272180174046,0.122850365722194
"L3.TGF.beta.signaling.pathway",NA,NA,NA,NA
"L3.Taurine.and.hypotaurine.metabolism",0.977891194363141,0.960362748596297,0.239671471894449,0.13776953713817
"L3.Terpenoid.backbone.biosynthesis",0.993986742483174,0.887292481199768,0.239671471894449,0.0387086603777456
"L3.Tetracycline.biosynthesis",0.939012531496696,0.995468376777156,0.923397483045506,0.0440229271846782
"L3.Thiamine.metabolism",0.993986742483174,0.993523013051593,0.25299467157641,0.0354858734487561
"L3.Tight.junction",NA,NA,NA,NA
"L3.Toluene.degradation",0.939012531496696,0.839059843318714,0.885284847251646,0.043921652564476
"L3.Toxoplasmosis",0.542607779892179,0.975891535510117,0.924763301526704,0.809300109631409
